Link,Title,Price,Property ID,Area,Floor,Bedrooms,Bathrooms,Description,Latitude,Longitude,Features,Location,Status,Garages,Type
https://www.pchoicebd.com/property/26-storied-new-commercial-building-for-rent-in-banani/,26- Storied New Commercial Building For Rent in Banani,TK  120 One Hundred Twenty tk per sft,11179,7500SqFt,"12,18",4,4.0,"•	26- Storied New Commercial Building For Rent in Banani
•	Address: Kamal Ataturk Avenue, Banani.
•	12th floor,  Each 7500 Sqft
•	Available: 12th & 18th Floor
•	Generator: Full Back-Up, Cc/Camera monitoring system & 24/7
         Hours Security service.
•	Security Money: 6 Month
•	Advance Money: 6 Month",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'CCTV', 'Commercial Permission', 'Community Room', 'Concealed Phone', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Floor Type', 'Gard Room', 'Generator', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors']",Banani,For Rent,1,Commercial Space
https://www.pchoicebd.com/property/exclusive-semi-furnished-apartment-for-rent-at-gulshan-2-2/,Exclusive Semi furnished Apartment For Rent At Gulshan -2,"TK  120,000 One Lac Twenty Thousand tk",11171,2600 sftSqFt,7,3,4.0,"Exclusive  Semi furnished Apartment For Rent At Gulshan -2
10- Storied Brand new Building, 2600 sft, 3 Bed With Attach Bath, 1 common Bath, Very Nice Drawing & Dining Space, Kitchen, Generator  Back-Up, Cc/Camera monitoring system & 24/7 Hours Security service.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'CCTV', 'Community Room', 'Concealed Phone', 'Emergency Exit', 'Fire Extinguisher', 'Fire Hose', 'Floor Type', 'Gard Room', 'Generator', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors']",Gulshan 2,For Rent,1,Residential Apartment
https://www.pchoicebd.com/property/exclusive-semi-furnished-apartment-for-rent-at-banani/,𝐄𝐱𝐜𝐥𝐮𝐬𝐢𝐯𝐞 𝐅𝐮𝐥𝐥 𝐅𝐮𝐫𝐧𝐢𝐬𝐡𝐞𝐝 𝐀𝐩𝐚𝐫𝐭𝐦𝐞𝐧𝐭 𝐅𝐨𝐫 𝐑𝐞𝐧𝐭 At Banani,"TK  130,000 One Lac Thirty Thousand tk",11160,2800SqFt,10th floor,3,3.0,"𝐄𝐱𝐜𝐥𝐮𝐬𝐢𝐯𝐞 𝐅𝐮𝐥𝐥 𝐅𝐮𝐫𝐧𝐢𝐬𝐡𝐞𝐝 𝐀𝐩𝐚𝐫𝐭𝐦𝐞𝐧𝐭 𝐅𝐨𝐫 𝐑𝐞𝐧𝐭
2800 Sft, 3 Beds, 3 Bath, Excellent Drawing, Dining & Living Area, Roof Top Garden, Open Space Around Side Open, More Sunlight, 2 Car Parking, 2 Lift, Cc/Camera monitoring system & 24/7 Hours Security service.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'CCTV', 'Child Playground', 'Community Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Intercom', 'Landscape Garden', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors', 'Washing Matchine', 'Wi-Fi connectivity']",Banani,For Rent,1,Full Furnished
https://www.pchoicebd.com/property/%f0%9d%90%82%f0%9d%90%a8%f0%9d%90%a6%f0%9d%90%a6%f0%9d%90%9e%f0%9d%90%ab%f0%9d%90%9c%f0%9d%90%a2%f0%9d%90%9a%f0%9d%90%a5-%f0%9d%90%92%f0%9d%90%a9%f0%9d%90%9a%f0%9d%90%9c%f0%9d%90%9e-%f0%9d%90%9f/,"𝐂𝐨𝐦𝐦𝐞𝐫𝐜𝐢𝐚𝐥 𝐒𝐩𝐚𝐜𝐞 𝐟𝐨𝐫 𝐫𝐞𝐧𝐭 At Gulshan Avenue, Dhaka.",TK  540 One hundred fifty thousand tk par sft,11129,5010/5230/10461SqFt,G. Floor,3,3.0,"𝐂𝐨𝐦𝐦𝐞𝐫𝐜𝐢𝐚𝐥 𝐒𝐩𝐚𝐜𝐞 𝐟𝐨𝐫 𝐫𝐞𝐧𝐭 At Gulshan Avenue, Dhaka, Has Been Designed, Built And Was Awarded The First USGBC LEED GOLD STANDARD CERTIFIED Building In Bangladesh. LEED Is The Most Comprehensive And Difficult Certification And It Is Globally Recognized. LEED GOLD Certification Made Simpletree Anarkali The Most Admired Commercial Tower In The Rising Belt Of High-Rise Structures In Gulshan Avenue.
𝐅𝐥𝐨𝐨𝐫𝐬 𝐀𝐯𝐚𝐢𝐥𝐚𝐛𝐥𝐞: for tenancy 1st, 2nd
𝐋𝐞𝐚𝐬𝐞𝐝 𝐏𝐫𝐞𝐦𝐢𝐬𝐞𝐬
✔️1st Floor North Side 5010.50 Sft
✔️1st Floor South Side 5010.50 Sft
✔️2nd Floor North Side 5230 Sft
🏢 𝟑𝟏 𝐄𝐱𝐭𝐞𝐫𝐢𝐨𝐫 𝐆𝐥𝐚𝐬𝐬 And Curtain Wall Imported High-Quality Insulated Double-Glazed Low E Glass.
↘️ 𝐋𝐢𝐟𝐭 𝟑 𝐇𝐢𝐠𝐡 𝐒𝐩𝐞𝐞𝐝 (Capacity 16 Pax) Passenger Lifts (2.5 M/Sec)                               +1 High Speed (Capacity 18 Pox) Service Lift (1.75m/Sec)
✅ 𝟐𝟗 𝐂𝐂𝐓𝐕 Coverage Of All Key Locations In Common Areas Including Parking Basement Floors. 
🧯𝐅𝐢𝐫𝐞 𝐃𝐞𝐭𝐞𝐜𝐭𝐢𝐨𝐧: 30 Fire Detection And Protection Intelligent Fire Detection, Alarm, CO2 Sensors, Auto Sprinkler System And Gas Suppression System. Pressurized Fire Stair With Fire Hydrant System. Diesel Fire Pump At Basement.
🚔𝐏𝐚𝐫𝐤𝐢𝐧𝐠 𝐒𝐩𝐚𝐜𝐞: 6 no’s car parking spaces and 4 bicycle parking spaces on Basement floors for 3rd and 9th floors each full-floor inclusive in the rental cost. Basement 1 car parking spaces reserved only for visitors (On payment parking).",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'CCTV', 'Central Cooling', 'Commercial Permission', 'Community Room', 'Concealed Phone', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Floor Type', 'Gard Room', 'Generator', 'Intercom', 'Lift', 'Security Guard', 'Single Unit', 'Tiled Floors']",Gulshan 2,For Rent,1,Commercial Space
https://www.pchoicebd.com/property/exclusive-semi-furnished-apartment-for-rent-at-gulshan-2/,Exclusive Semi Furnished Apartment For Rent At Gulshan -2,"TK  275,000 2 Lac seventy five thousand tk/4lac",11125,2850/4500SqFt,"2,4,6,8",3,4.0,"Exclusive Semi Furnished Apartment For Rent At Gulshan -2, Building, 2850sft, 3 Beds, Full Central AC, Swimming Pool, Gym, Children Play Ground, Stem & Sona, Tanis Court. 2 Car parking, full Generator backup, Cc/Camera monitoring system 24/7 Hours Security service.
Also Available (2nd, 4th, 6th & 8th Floor (4500sft)
4 Beds, 2 Car Parking.)",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'CCTV', 'Central Cooling', 'Child Playground', 'Community Room', 'Concealed Phone', 'Driver Room', 'Dual Sinks', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'GYM Room', 'Intercom', 'Landscape Garden', 'Lift', 'Roof Top Garden', 'Security Guard', 'Swimming Pool', 'Tiled Floors']",Gulshan 2,For Rent,1,Un furnished
https://www.pchoicebd.com/property/excellent-full-furnished-apt-for-rent-at-banani/,Excellent Full furnished Apt for Rent at Banani,"TK  100,000 One lac tk",11101,2250SqFt,3,3,4.0,"Excellent Full Furnished Apartment For Rent At Banani, 2250 Sft 3 Bed, 3 Bath, Servant room with bath, Excellent Drawing, Dining Space, 1 Car parking, Cc/camera monitoring system, 24/7 Hours security service.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'CCTV', 'Community Room', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Floor Type', 'Gard Room', 'Generator', 'Intercom', 'Lift', 'Tiled Floors']",Banani,For Rent,1,Full Furnished
https://www.pchoicebd.com/property/luxurious-brand-new-apartment-2/,Luxurious new Aprt for Rent at Gulshan 2.,"TK  250,000 Two Lac fifty thousand tk",11088,4432SqFt,6th,4,4.0,"Luxurious Two Semi furnished Brand new Apartment 4,432 sft, 3785 sft, 4 bed, 4 bath , Each floor 2 flat , 6th floor,  Drawing ,Dining, & living aria, 2 car parking ,full Generator backup, Swimming pool ,Gym, Playground, BBQ,  Cc camera,",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Community Room', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Floor Type', 'Gard Room', 'Generator', 'Geyser', 'GYM Room', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Swimming Pool', 'Tiled Floors']",Gulshan 2,For Rent,1,Un furnished
https://www.pchoicebd.com/property/royal-paradise-luxurious-semi-furnished-apartment/,Royal Paradise Luxurious Semi furnished Apt at Gulshan -2,TK  4 Four Lac tk,11067,"5,000SqFt","4,5,6,10th",4,4.0,"Royal Paradise Luxurious Semi furnished Apartment.
for Rent at Gulshan -2 , 5,000 sqft, 4 bed ,full central Ac, Drawing ,Dining, & Living space, Swimming Pool , Gymnasium, with Sona & Steam, Gents & Womens Swimming pool ,Helipad, 2 Car parking, Full Generator Backup, Cc camera, 24/7 Security, and with more features.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Community Room', 'Concealed Phone', 'Driver Room', 'Dual Sinks', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'GYM Room', 'Intercom', 'Lift', 'Security Guard', 'Swimming Pool', 'Tiled Floors']",Gulshan 2,For Rent,1,Un furnished
https://www.pchoicebd.com/property/luxurious-lake-view-semi-furnished-apartment/,Luxurious Lake View semi furnished Apt for Rent at Gulshan -2.,"TK  120,000 One Lac Twenty Thousand tk",11049,3800SqFt,4th,5,4.0,"Luxurious Lake View semi furnished Apartment Sqft, 3800, 4th floor, 5 beds, 4 bath, 2 parking. Excellent Drawing & Dining space. 3 month security deposit.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'CCTV', 'Community Room', 'Concealed Phone', 'Emergency Exit', 'Fire Extinguisher', 'Fire Hose', 'Floor Type', 'Generator', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors']",Gulshan 2,For Rent,1,Un furnished
https://www.pchoicebd.com/property/luxurious-full-furnished-apartment-2/,Luxurious Full furnished Apt for Rent at Gulshan -2,"TK  150,000 One Lac Fifty Thousand",11036,3200SqFt,5th floor,3,3.0,"Luxurious Full furnished Apartment . 3200sft, 5th floor, 3 beds with attach bath, Excellent Drawing , Dinning and living space , 2 car parking.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'CCTV', 'Community Room', 'Concealed Phone', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Floor Type', 'Gard Room', 'Generator', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors']",Gulshan 2,For Rent,1,Full Furnished
https://www.pchoicebd.com/property/commercial-full-furnished-office-space/,Office space Un furnished for rent at Banani,"TK  360,000 Three Lac Sixty Thousand tk",11022,3600SqFt,2nd,4,4.0,"Commercial Unfurnished office space at Banani, 3600 Sqft, 2nd floor, 2 car parking.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'CCTV', 'Commercial Permission', 'Emergency Exit', 'Fire Extinguisher', 'Fire Hose', 'Floor Type', 'Generator', 'Lift', 'Security Guard', 'Tiled Floors']",Banani,For Rent,1,Un furnished
https://www.pchoicebd.com/property/brand-new-luxurious-interior-apartment/,Brand new Luxurious semi furnished Apt for rent at Gulshan 1,"TK  200,000 Two Lac",11012,3500SqFt,"1,2,3,6 & 8th",4,4.0,"Brand new Apartment Luxurious 3500 Sqft, 4 beds, 4 bath, balcony, Excellent Drawing and Dinning space, Swimming pool with Gym & children play ground, 2 car parking, 24 hours generator backup. cc, camera, 24/7 security service.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'CCTV', 'Child Playground', 'Community Room', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'GYM Room', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Single Unit', 'Swimming Pool', 'Tiled Floors']",Gulshan 1,For Rent,1,Residential Apartment
https://www.pchoicebd.com/property/good-spacious-apartment-3/,Good Spacious Apartment,"TK  180,000",10958,4000SqFt,5th,4,4.0,"An exclusive Apartment on 5th floor with available 4000 sqft space. Comfortable Drawing, Dining & Family Living space. Luxurious 4 bed with attach bath & servant room, servant bath, balcony, 1 car parking security guard & generator back up.",latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Driver Room', 'Gard Room', 'Generator', 'Geyser', 'Intercom', 'Lift', 'Mosaic', 'Satelite TV', 'Security Guard', 'Single Unit', 'Tiled Floors', 'Wi-Fi connectivity']",Baridhara Diplomatic Zone,For Rent,1,Un furnished
https://www.pchoicebd.com/property/luxury-un-furnished-apartment/,Luxury un Furnished apartment,"TK  250,000",10946,"3000,3500SqFt",2nd3th Floor,4,4.0,"An exclusive Brand New Apartment on 1st to 9th floor with available 3500 and 3000 sqft space. Comfortable Drawing, Dining & Family Living space. Luxurious 4 bed with attach bath & servant room, servant bath, balcony, 1 car parking security guard & generator back up.",latitude_placeholder,longitude_placeholder,"['Balcony', 'BBQ area', 'CCTV', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Gard Room', 'Generator', 'Geyser', 'GYM Room', 'Intercom', 'Lift', 'Security Guard', 'Swimming Pool', 'Tiled Floors']",Gulshan 1,For Rent,1,Un furnished
https://www.pchoicebd.com/property/classic-apartment-2/,Classic Apartment,"TK  55,000",10807,2200SqFt,1st,3,3.0,"An exclusive Classic apartment on 1st floor with available 2200 sqft space. Comfortable Drawing, Dining & Family Living space. Luxurious 3 bed with attach bath & servant room, car parking security guard & generator back up.",latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Child Playground', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Extinguisher', 'Fire Place', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors']",Banani,For Rent,1,Un furnished
https://www.pchoicebd.com/property/classic-full-furnished-apartment-2/,Classic full Furnished Apartment,"TK  220,000",10767,2300SqFt,4th,3,3.0,"An exclusive full furnished apartment on 4th floor, 2300 sqft 3 bed with bath, drawing dining living space, Lift genereror & parking available.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Concealed Phone', 'Driver Room', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors']",,For Rent,1,Full Furnished
https://www.pchoicebd.com/property/office-for-rent-7/,Office for rent,"TK  100,000 One Lac Tk",10739,2200SqFt,,3,3.0,"Location : Banani north
2200 Sq.ft floor space, Available space 1st, 2nd, 3rd & 4th Floor, 3 room  Work Station Lift, Generator & 1 Car parking.",latitude_placeholder,longitude_placeholder,"['Driver Room', 'Fire Extinguisher', 'Gard Room', 'Security Guard']",Banani,For Rent,1,Apartment for Office
https://www.pchoicebd.com/property/bright-office-space-at-banani/,Bright Office space at Banani,"TK  75,000 Seventy Five thousand tk",10723,2150SqFt,3,3,3.0,"Six storied building 2150 sqft 3rd floor lift and power back up,",latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Concealed Phone', 'Driver Room', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lift', 'Mosaic', 'Security Guard']",Banani,For Rent,1,Apartment for Office
https://www.pchoicebd.com/property/exclusive-office-space-at-banani-north/,Exclusive office Space at Banani north,"TK  85,000 Eighty Five thousand tk",10717,2200SqFt,3,3,3.0,10 storied building 3 bed with 3 bath large work station lift Generetor & car parking.,latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Concealed Phone', 'Driver Room', 'Fire Exit', 'Fire Extinguisher', 'Fire Place', 'Geyser', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors']",Banani,For Rent,1,Apartment for Office
https://www.pchoicebd.com/property/luxury-commercial-space-for-rent/,Luxurious commercial space for rent,TK  200,10542,6000,12th,4,3.0,"13 -Storied exclusive office complex, Full Commercial Building 6000 sft,
6th floor Available, Two Lifts, Generator: Full Back Up.
Each Floor: 4 Car Parking. Prime Location Gulshan Avenue",latitude_placeholder,longitude_placeholder,"['BBQ area', 'CCTV', 'Concealed Phone', 'Driver Room', 'Fire Exit', 'Fire Hose', 'Fire Place', 'Floor Type', 'Gard Room', 'Generator', 'Hot Water', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors']",Gulshan 2,For Rent,1,Commercial Space
https://www.pchoicebd.com/property/bright-commercial-space/,Bright commercial space,Price on call,10538,4500SqFt,1st,3,3.0,"Brand new 18 -Storied exclusive office complex, Full Commercial Building 1850 sft, 17th ,14th , 10th, 5th floor Available , open space only 17th Floor , Another Floor 3 Office Rooms , Work Station Space , Bath room , Conference Space, Two Lift, One Car Parking.
Prime Location Banani",latitude_placeholder,longitude_placeholder,"['Balcony', 'Driver Room', 'Fire Exit', 'Fire Extinguisher', 'Fire Place', 'Floor Type', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors']",Banani,For Rent,2,Commercial Space
https://www.pchoicebd.com/property/commercial-space-for-rent-9/,Commercial Space For rent,Price on call,10536,6500SqFt,8,4,3.0,"Exclusive commercial Space 6700 sq ft, 3rd floor fully open space lift & 100% power back up.",latitude_placeholder,longitude_placeholder,"['Balcony', 'BBQ area', 'CCTV', 'Concealed Phone', 'Driver Room', 'Fire Exit', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors']",Gulshan 1,For Rent,2,Commercial Space
https://www.pchoicebd.com/property/commercial-space-for-rent-5/,Commercial Space For rent,"TK  250,000",10450,2500SqFt,8,3,3.0,"An exclusive office space on 5th floor with available 2500 sqft. Fully open space, Renovated Kitchen with wood Cabinet, Car parking, Lift & Generator full back up.",latitude_placeholder,longitude_placeholder,"['CCTV', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Gard Room', 'Garden', 'Generator', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors']",Banani,For Rent,1,Commercial Space
https://www.pchoicebd.com/property/bright-semi-furnished-apartment-7/,Bright semi Furnished apartment,"TK  100,000 One lac tk",10445,2700SqFt,4th,3,3.0,"Spacious and fabulous home in prime location. An exclusive apartment on 4th floor with available 2700 sqft space 3 bed, 3 bath home has impact resistant windows. Comfortable Drawing, Dining, Sarvent, Kitchen, Family Living. 1 Car Parking, Lift & Generator back up.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Community Room', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors', 'Washing Matchine']",Banani,For Rent,1,Un furnished
https://www.pchoicebd.com/property/large-apartment-for-rent-4/,Large Apartment for rent,"TK  100,000 One lac tk",10403,3000SqFt,3,3,3.0,"Spacious and fabulous home in Gulshan, An Exclusive apartment on 3rd floor with available 3000 sqft space.  3 bed, 3 bath home has impact resistant windows. Comfortable Drawing, Dining, Family Living. 1 Car Parking, Lift & Generator back up.",latitude_placeholder,longitude_placeholder,"['Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Concealed Phone', 'Driver Room', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors']",Gulshan 2,For Rent,1,Un furnished
